title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Ben 10: Protector of Earth,Wii,6.8,2007,11,14,1612,Action,D3Publisher,0.55,0.55,0.0,0.13,1.23,,,,
Trauma Center: New Blood,Wii,8.5,2007,11,16,5839,Simulation,Nintendo,0.22,0.04,0.01,0.03,0.3,77,43,8,20
Foster's Home for Imaginary Friends: Imagination Invaders,Nintendo DS,4.0,2007,11,16,12530,Adventure,Midway Games,0.06,0.0,0.0,0.0,0.06,,,7.2,6
Final Fantasy XII: Revenant Wings,Nintendo DS,8.3,2007,11,21,1392,Role-Playing,Square Enix,0.34,0.42,0.54,0.1,1.39,81,44,6.1,60
Mario Party DS,Nintendo DS,7.0,2007,11,21,75,Misc,Nintendo,4.46,1.88,1.98,0.7,9.02,72,27,7.8,85
The Suite Life of Zack & Cody: Circle of Spies,Nintendo DS,6.5,2007,11,13,5932,Action,Disney Interactive Studios,0.17,0.09,0.0,0.03,0.3,,,,
LifeSigns: Surgical Unit,Nintendo DS,5.5,2007,11,15,15834,Simulation,JoWood Productions,0.01,0.01,0.0,0.0,0.02,61,17,7.8,5
Link's Crossbow Training,Wii,7.0,2007,11,20,207,Shooter,Nintendo,3.06,1.18,0.29,0.46,5.0,68,34,7.1,47
Napoleon Dynamite: The Game,Nintendo DS,7.0,2007,11,13,14902,Puzzle,Crave Entertainment,0.02,0.0,0.0,0.0,0.03,37,14,4.6,7
Smarty Pants,Wii,7.0,2007,11,13,1324,Misc,Electronic Arts,0.53,0.76,0.0,0.16,1.45,65,26,7.6,10
Contra 4,Nintendo DS,8.0,2007,11,13,5713,Shooter,Konami Digital Entertainment,0.28,0.0,0.01,0.02,0.31,83,38,8.4,45
Rayman Raving Rabbids 2,Wii,6.3,2007,11,13,938,Misc,Ubisoft,0.83,0.82,0.0,0.2,1.85,67,25,8.3,66
Showtime Championship Boxing,Nintendo DS,3.5,2007,11,13,12527,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.0,0.06,35,7,4.7,10
Victorious Boxers: Revolution,Wii,4.5,2007,11,15,9066,Fighting,Ubisoft,0.07,0.0,0.06,0.01,0.14,59,26,5.4,8
El Tigre: The Adventures of Manny Rivera,Nintendo DS,4.5,2007,11,15,11132,Platform,THQ,0.08,0.0,0.0,0.01,0.09,53,5,tbd,
Arctic Tale,Nintendo DS,3.5,2007,11,15,9116,Adventure,Zoo Digital Publishing,0.13,0.0,0.0,0.01,0.14,38,4,tbd,
Orcs & Elves,Nintendo DS,8.0,2007,11,20,12254,Role-Playing,Electronic Arts,0.06,0.0,0.0,0.01,0.06,,,,
Ghost Squad,Wii,7.5,2007,11,20,2617,Shooter,Sega,0.42,0.21,0.08,0.07,0.79,69,42,7.5,31
Imagine: Animal Doctor,Nintendo DS,6.5,2007,11,20,1982,Simulation,Ubisoft,0.45,0.49,0.0,0.11,1.05,,,7.4,5
WordJong,Nintendo DS,7.5,2007,11,27,8711,Puzzle,White Park Bay Software,0.13,0.01,0.0,0.01,0.16,77,9,7.7,9
Namco Museum Remix,Wii,5.0,2007,11,14,2779,Misc,Atari,0.68,0.0,0.0,0.05,0.74,49,18,6.3,4
Ultimate Mortal Kombat,Nintendo DS,7.8,2007,11,14,10036,Fighting,Midway Games,0.09,0.01,0.0,0.01,0.11,73,26,8.6,22
Imagine: Fashion Designer,Nintendo DS,3.0,2007,11,20,524,Simulation,Ubisoft,1.32,1.19,0.0,0.3,2.81,,,7.6,7
My Spanish Coach,Nintendo DS,7.0,2007,11,20,4447,Misc,Ubisoft,0.4,0.01,0.0,0.03,0.44,73,7,tbd,
Ontamarama,Nintendo DS,7.3,2007,11,20,13037,Action,Atlus,0.05,0.0,0.0,0.0,0.05,71,9,tbd,
Ben 10: Protector of Earth,Nintendo DS,7.8,2007,11,13,1057,Action,D3Publisher,0.69,0.83,0.0,0.19,1.7,,,,
Resident Evil: The Umbrella Chronicles,Wii,7.9,2007,11,13,1211,Action,Capcom,0.68,0.43,0.29,0.14,1.54,75,47,7.6,122
Geometry Wars: Galaxies,Wii,8.0,2007,11,20,9657,Shooter,Vivendi Games,0.11,0.0,0.0,0.01,0.13,79,36,7.9,26
My French Coach,Nintendo DS,7.0,2007,11,20,8204,Misc,Ubisoft,0.15,0.02,0.0,0.01,0.18,,,tbd,
Hannah Montana: Spotlight World Tour,Wii,5.6,2007,11,26,1398,Action,Disney Interactive Studios,0.87,0.38,0.0,0.13,1.39,,,,
Petz: Catz 2,Nintendo DS,6.7,2007,12,5,2033,Simulation,Ubisoft,0.51,0.4,0.0,0.11,1.02,,,9,4
Sea Monsters: A Prehistoric Adventure,Nintendo DS,4.0,2007,12,5,16541,Adventure,DSI Games,0.01,0.0,0.0,0.0,0.01,,,tbd,
World Series of Poker 2008: Battle for the Bracelets,Nintendo DS,5.5,2007,12,5,12482,Misc,Activision,0.05,0.0,0.0,0.0,0.06,,,tbd,
Naruto: Path of the Ninja,Nintendo DS,6.0,2007,11,26,4873,Role-Playing,D3Publisher,0.37,0.0,0.0,0.03,0.4,57,18,7.2,9
Cooking Mama 2: Dinner With Friends,Nintendo DS,7.0,2007,11,21,356,Simulation,505 Games,1.61,1.5,0.1,0.39,3.61,70,39,8,9
Alvin and the Chipmunks,Wii,1.7,2007,12,5,12493,Misc,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,,,tbd,
Smart Boy's Gameroom,Nintendo DS,7.2,2007,12,4,9499,Misc,505 Games,0.12,0.0,0.0,0.01,0.13,,,tbd,
SpongeBob's Atlantis SquarePantis,Wii,5.3,2007,11,21,3266,Action,THQ,0.57,0.01,0.0,0.04,0.62,64,5,tbd,
Dave Mirra BMX Challenge,Wii,2.0,2007,12,4,11958,Sports,505 Games,0.06,0.0,0.0,0.01,0.07,36,5,tbd,
Geometry Wars: Galaxies,Nintendo DS,7.8,2007,12,4,8958,Shooter,Vivendi Games,0.13,0.0,0.0,0.01,0.15,79,36,7.9,26
Chessmaster: The Art of Learning,Nintendo DS,7.8,2007,12,4,8637,Misc,Ubisoft,0.12,0.03,0.0,0.01,0.16,,,6.7,10
Hot Wheels: Beat That!,Nintendo DS,6.5,2007,12,4,6969,Racing,Activision,0.22,0.0,0.0,0.02,0.23,,,tbd,
Cocoto Kart Racer,Nintendo DS,4.5,2007,12,4,13380,Racing,Big Ben Interactive,0.04,0.0,0.0,0.0,0.05,,,tbd,
Mah Jong Quest: Expeditions,Nintendo DS,7.9,2007,12,11,5951,Puzzle,Avanquest,0.02,0.26,0.0,0.01,0.3,,,tbd,
The Golden Compass,Nintendo DS,4.0,2007,12,11,3344,Action,Sega,0.28,0.25,0.0,0.06,0.6,43,7,4.9,8
Master of Illusion,Nintendo DS,7.0,2007,12,3,4491,Puzzle,Nintendo,0.16,0.0,0.26,0.01,0.44,69,20,tbd,
Bratz 4 Real,Nintendo DS,6.0,2007,12,3,3550,Adventure,THQ,0.29,0.22,0.0,0.06,0.57,,,tbd,
Puzzle Quest: Challenge of the Warlords,Wii,7.0,2007,12,10,6058,Puzzle,D3Publisher,0.26,0.0,0.0,0.02,0.29,82,41,8.7,32
Puzzle de Harvest Moon,Nintendo DS,3.5,2007,12,7,9531,Puzzle,Natsume,0.12,0.0,0.0,0.01,0.13,41,5,6.3,4
Cruis'n,Wii,3.0,2007,12,7,9899,Racing,Midway Games,0.1,0.01,0.0,0.01,0.12,25,7,3.7,18
Power Play Pool,Nintendo DS,6.0,2007,12,7,14035,Sports,System 3 Arcade Software,0.03,0.0,0.0,0.0,0.04,,,tbd,
John Deere: Harvest in the Heartland,Nintendo DS,3.0,2007,11,30,5907,Simulation,Ubisoft,0.23,0.04,0.0,0.02,0.3,43,7,tbd,
Star Trek: Conquest,Wii,6.8,2007,11,30,9687,Strategy,Bethesda Softworks,0.11,0.01,0.0,0.01,0.12,49,18,4.9,11
Draglade,Nintendo DS,7.0,2007,12,7,10552,Fighting,505 Games,0.09,0.0,0.0,0.01,0.1,71,23,7.5,4
Boogie,Nintendo DS,5.5,2007,12,6,6269,Misc,Electronic Arts,0.25,0.0,0.0,0.02,0.27,57,37,5.3,54
Monster Jam,Nintendo DS,7.0,2007,12,6,9174,Racing,Activision,0.13,0.0,0.0,0.01,0.14,,,5.9,7
Horse Life,Nintendo DS,7.6,2007,11,29,9659,Simulation,Game Life,0.09,0.02,0.0,0.01,0.13,68,9,tbd,
Petz: Horsez 2,Nintendo DS,6.0,2007,11,29,4461,Simulation,Ubisoft,0.41,0.0,0.0,0.03,0.44,,,tbd,
Ratatouille: Food Frenzy,Nintendo DS,4.5,2007,11,27,6096,Puzzle,THQ,0.26,0.0,0.0,0.02,0.29,,,,
The History Channel: Battle for the Pacific,Wii,2.5,2008,1,3,10159,Shooter,Activision,0.1,0.0,0.0,0.01,0.11,,,5.3,6
Indianapolis 500 Legends,Wii,5.8,2008,1,10,9461,Racing,Destineer,0.12,0.0,0.0,0.01,0.13,47,10,6.7,7
Ninjabread Man,Wii,1.5,2008,1,8,11406,Action,Popcorn Arcade,0.07,0.0,0.0,0.01,0.08,20,6,1.7,52
SpongeBob SquarePants: Creature from the Krusty Krab,Wii,4.5,2008,1,8,3914,Platform,THQ,0.45,0.02,0.0,0.04,0.51,57,16,5.6,7
Sonic Riders: Zero Gravity,Wii,5.8,2008,1,14,2230,Racing,Sega,0.5,0.32,0.02,0.1,0.93,56,26,8.1,57
Harvey Birdman: Attorney at Law,Wii,7.0,2008,1,14,11155,Adventure,Capcom,0.08,0.0,0.0,0.01,0.09,63,21,tbd,
Brain Challenge,Nintendo DS,7.5,2008,1,14,4333,Misc,Ubisoft,0.41,0.01,0.0,0.03,0.45,68,7,7,4
Baby Pals,Nintendo DS,4.0,2008,1,10,6118,Simulation,THQ,0.26,0.01,0.0,0.02,0.28,,,tbd,
Elements of Destruction,Nintendo DS,7.0,2008,1,10,11889,Strategy,THQ,0.07,0.0,0.0,0.01,0.07,,,tbd,
Alvin and the Chipmunks,Nintendo DS,4.5,2007,12,13,9251,Misc,Brash Entertainment,0.12,0.0,0.0,0.01,0.14,,,tbd,
Game Party,Wii,3.2,2007,12,12,611,Misc,Midway Games,1.5,0.78,0.0,0.24,2.52,25,8,4.3,26
Impossible Mission,Nintendo DS,5.5,2007,12,12,9615,Platform,System 3 Arcade Software,0.12,0.0,0.0,0.01,0.13,61,8,4.8,6
Bee Movie Game,Wii,6.8,2007,12,11,5393,Action,Activision,0.31,0.01,0.0,0.03,0.34,58,9,tbd,
Dragon Ball Z: Budokai Tenkaichi 3,Wii,8.0,2007,12,11,1993,Fighting,Atari,0.33,0.37,0.26,0.09,1.04,73,24,9.2,173
Disney Princess: Enchanted Journey,Wii,4.0,2008,1,22,1410,Adventure,Disney Interactive Studios,1.24,0.04,0.0,0.09,1.38,,,4.3,4
Mario & Sonic at the Olympic Games,Nintendo DS,7.8,2008,1,22,190,Sports,Sega,1.64,2.48,0.44,0.58,5.14,,,,
No More Heroes,Wii,7.8,2008,1,22,3527,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57,83,64,8.4,259
Endless Ocean,Wii,8.0,2008,1,22,1892,Adventure,Nintendo,0.44,0.47,0.09,0.09,1.09,72,42,8.1,61
Deal or No Deal,Nintendo DS,1.5,2008,1,18,1045,Misc,Mindscape,1.15,0.41,0.0,0.15,1.71,20,13,1.9,41
Yu-Gi-Oh! World Championship 2008,Nintendo DS,7.5,2008,1,18,6158,Strategy,Konami Digital Entertainment,0.13,0.02,0.12,0.01,0.28,,,,
Barbie as The Island Princess,Nintendo DS,5.5,2008,1,16,5725,Adventure,Activision,0.28,0.01,0.0,0.02,0.31,,,tbd,
Ultimate Board Game Collection,Wii,3.5,2008,1,16,8840,Misc,Xplosiv,0.14,0.0,0.0,0.01,0.15,,,tbd,
Dance Dance Revolution: Hottest Party,Wii,7.0,2008,1,28,804,Simulation,Konami Digital Entertainment,1.36,0.52,0.0,0.2,2.08,73,16,7.1,27
Miami Nights: Singles in the City,Nintendo DS,4.0,2008,1,28,11335,Simulation,Ubisoft,0.08,0.0,0.0,0.01,0.08,48,6,7.1,7
One Piece: Unlimited Adventure,Wii,6.8,2008,1,24,7943,Adventure,Namco Bandai Games,0.07,0.0,0.11,0.01,0.19,67,17,8.5,32
Nitrobike,Wii,6.5,2008,1,23,9285,Racing,Ubisoft,0.11,0.01,0.0,0.01,0.14,49,22,7.1,7
Disney Princess: Enchanted Journey,Wii,4.0,2008,1,22,1410,Adventure,Disney Interactive Studios,1.24,0.04,0.0,0.09,1.38,,,4.3,4
Indianapolis 500 Legends,Nintendo DS,5.0,2008,2,4,11235,Racing,Destineer,0.08,0.0,0.0,0.01,0.09,47,10,6.7,7
Zoo Tycoon 2 DS,Nintendo DS,7.0,2008,2,4,5866,Strategy,THQ,0.24,0.03,0.0,0.02,0.3,60,17,5.4,7
Counter Force,Wii,4.0,2008,1,29,13385,Shooter,505 Games,0.04,0.0,0.0,0.0,0.05,,,tbd,
"Warhammer 40,000: Squad Command",Nintendo DS,4.5,2007,12,18,12238,Strategy,THQ,0.05,0.01,0.0,0.01,0.07,67,25,7.6,26
Rock 'N' Roll Adventures,Wii,3.0,2007,12,18,14904,Platform,Popcorn Arcade,0.02,0.0,0.0,0.0,0.03,,,tbd,
NiGHTS: Journey of Dreams,Wii,6.5,2007,12,18,4608,Platform,Sega,0.33,0.03,0.04,0.03,0.42,69,47,8.5,55
Cranium Kabookii,Wii,5.5,2007,12,18,9085,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14,64,9,5.4,13
MX vs. ATV Untamed,Nintendo DS,7.0,2007,12,17,9836,Racing,THQ,0.11,0.0,0.0,0.01,0.12,70,43,7.1,17
Code Lyoko: Quest for Infinity,Wii,5.5,2007,12,14,10698,Action,Game Factory,0.07,0.02,0.0,0.01,0.1,58,15,8.5,8
My Word Coach,Wii,6.8,2007,12,14,3878,Misc,Ubisoft,0.46,0.02,0.0,0.04,0.51,71,7,6.8,5
Billy the Wizard: Rocket Broomstick Racing,Wii,2.0,2007,12,14,13329,Racing,Metro 3D,0.04,0.0,0.0,0.0,0.05,,,0.3,4
My Word Coach,Nintendo DS,7.2,2007,12,14,1333,Misc,Ubisoft,0.37,0.9,0.0,0.18,1.45,71,7,6.8,5
Rayman Raving Rabbids 2,Nintendo DS,5.0,2007,12,13,2586,Misc,Ubisoft,0.73,0.01,0.0,0.06,0.8,67,25,8.3,66
Assassin's Creed: Altair's Chronicles,Nintendo DS,7.0,2008,2,6,13155,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05,58,30,6.3,30
Dancing With The Stars,Wii,5.7,2008,2,5,6842,Misc,Activision,0.22,0.0,0.0,0.02,0.24,42,5,6.2,5
Bomberman Land,Wii,7.2,2008,2,12,8372,Misc,Rising Star Games,0.11,0.02,0.03,0.01,0.17,57,23,8,10
My Horse & Me,Nintendo DS,4.3,2008,2,11,5166,Sports,Atari,0.33,0.0,0.0,0.03,0.36,,,,
The Spiderwick Chronicles,Nintendo DS,7.8,2008,2,8,11295,Action,Vivendi Games,0.08,0.0,0.0,0.01,0.08,62,13,tbd,
Bomberman Land Touch! 2,Nintendo DS,7.9,2008,2,8,8666,Puzzle,Rising Star Games,0.13,0.0,0.01,0.01,0.16,,,,
Dungeon Explorer: Warriors of Ancient Arts,Nintendo DS,6.0,2008,2,15,12736,Role-Playing,Rising Star Games,0.05,0.0,0.0,0.0,0.06,60,10,tbd,
Myth Makers: Super Kart GP,Wii,3.5,2008,2,14,15597,Racing,Popcorn Arcade,0.01,0.0,0.0,0.0,0.02,,,1.8,4
Luxor: Pharaoh's Challenge,Nintendo DS,6.8,2008,2,14,16381,Puzzle,Funsta,0.0,0.01,0.0,0.0,0.01,,,tbd,
Homie Rollerz,Nintendo DS,2.0,2008,3,3,11936,Racing,Destineer,0.07,0.0,0.0,0.01,0.07,23,9,2.4,12
Balloon Pop,Wii,4.7,2008,3,3,13374,Puzzle,505 Games,0.04,0.0,0.0,0.0,0.05,,,tbd,
FIFA Street 3,Nintendo DS,5.8,2008,2,28,10856,Sports,Electronic Arts,0.07,0.02,0.0,0.01,0.09,63,37,6.9,19
Petz: Catz 2,Wii,6.0,2008,2,13,4371,Simulation,Ubisoft,0.41,0.01,0.0,0.03,0.45,,,9,4
Professor Layton and the Curious Village,Nintendo DS,8.0,2008,2,13,178,Puzzle,Nintendo,1.22,2.48,1.03,0.52,5.26,85,72,8.6,147
The Spiderwick Chronicles,Wii,7.5,2008,2,13,7761,Action,Vivendi Games,0.17,0.01,0.0,0.01,0.19,62,13,tbd,
Paws & Claws: Pet Resort,Nintendo DS,2.5,2008,2,26,6854,Simulation,THQ,0.22,0.0,0.0,0.02,0.24,,,,
Bully: Scholarship Edition,Wii,8.0,2008,2,29,3850,Action,Take-Two Interactive,0.17,0.29,0.0,0.06,0.52,80,56,8.3,154
Agatha Christie: And Then There Were None,Wii,4.9,2008,2,29,11604,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,0.08,50,23,6.2,12
MX vs. ATV Untamed,Wii,7.0,2008,2,29,5401,Racing,THQ,0.29,0.03,0.0,0.03,0.34,70,7,8.3,9
Mega Brain Boost,Nintendo DS,4.5,2008,2,27,16591,Puzzle,Majesco Entertainment,0.01,0.0,0.0,0.0,0.01,48,10,tbd,
Myth Makers: Orbs of Doom,Wii,2.9,2008,2,27,12959,Puzzle,Popcorn Arcade,0.05,0.0,0.0,0.0,0.05,,,1.1,8
Spy Games: Elevator Mission,Wii,2.5,2008,2,13,12388,Shooter,Tommo,0.06,0.0,0.0,0.0,0.06,,,tbd,
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,7.0,2008,2,13,2861,Role-Playing,Square Enix,0.18,0.01,0.5,0.02,0.71,65,43,5.9,21
Apollo Justice: Ace Attorney,Nintendo DS,8.3,2008,2,19,1965,Adventure,Capcom,0.32,0.06,0.64,0.04,1.06,78,48,8.1,84
Brain Assist,Nintendo DS,7.0,2008,2,29,9377,Misc,Sega,0.12,0.0,0.0,0.01,0.13,53,17,tbd,
Disney Friends,Nintendo DS,7.0,2008,3,7,8099,Simulation,Disney Interactive Studios,0.13,0.04,0.0,0.01,0.18,,,7.3,4
Bubble Bobble Double Shot,Nintendo DS,5.9,2008,3,6,13966,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.04,50,12,4.8,4
Major League Baseball 2K8,Wii,6.5,2008,3,6,9260,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,70,28,5.9,34
Puppy Palace,Nintendo DS,3.0,2008,2,26,5085,Simulation,Ubisoft,0.35,0.0,0.0,0.03,0.37,,,tbd,
Jumper: Griffin's Story,Wii,3.9,2008,2,29,11158,Action,Eidos Interactive,0.08,0.0,0.0,0.01,0.09,28,5,2.5,11
Final Fantasy Crystal Chronicles: Ring of Fates,Nintendo DS,8.2,2008,3,5,3010,Role-Playing,Square Enix,0.22,0.01,0.42,0.02,0.67,77,41,7.2,25
Super Smash Bros. Brawl,Wii,9.5,2008,3,4,40,Fighting,Nintendo,6.75,2.61,2.66,1.02,13.04,93,81,8.9,1662
Naruto: Ninja Destiny,Nintendo DS,7.2,2008,2,26,7838,Fighting,Namco Bandai Games,0.02,0.01,0.16,0.0,0.19,61,22,4.4,10
Mystery Dungeon: Shiren the Wanderer,Nintendo DS,6.5,2008,3,4,3773,Role-Playing,Sega,0.18,0.0,0.33,0.02,0.53,69,27,8.2,21
M&M's Kart Racing,Wii,2.5,2008,3,3,7001,Racing,Zoo Digital Publishing,0.22,0.0,0.0,0.02,0.23,,,,
Chicken Hunter,Nintendo DS,3.5,2008,3,14,15354,Shooter,Phoenix Games,0.02,0.0,0.0,0.0,0.02,39,5,tbd,
Worms: A Space Oddity,Wii,7.0,2008,3,13,11438,Strategy,THQ,0.06,0.02,0.0,0.01,0.08,64,26,4.3,13
Barnyard Blast: Swine of the Night,Nintendo DS,7.2,2008,3,18,15659,Platform,Big Ben Interactive,0.02,0.0,0.0,0.0,0.02,,,tbd,
Obscure: The Aftermath,Wii,7.0,2008,3,25,9691,Action,Playlogic Game Factory,0.12,0.0,0.0,0.01,0.12,53,19,8.1,14
Insecticide,Nintendo DS,7.0,2008,3,12,12223,Action,Gamecock,0.06,0.0,0.0,0.0,0.07,55,23,7,5
Destroy All Humans! Big Willy Unleashed,Wii,5.8,2008,3,12,9056,Action,THQ,0.13,0.0,0.0,0.01,0.14,,,,
Ninja Reflex,Wii,6.0,2008,3,11,9663,Action,Electronic Arts,0.11,0.01,0.0,0.01,0.12,49,26,6,11
The House of the Dead 2 & 3 Return,Wii,6.0,2008,3,11,1296,Shooter,Sega,0.78,0.5,0.03,0.15,1.47,,,,
Ninja Reflex,Nintendo DS,6.0,2008,3,11,10761,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1,49,26,6,11
Ninja Gaiden: Dragon Sword,Nintendo DS,8.6,2008,3,7,7310,Action,Tecmo Koei,0.17,0.02,0.02,0.02,0.22,83,52,7.8,36
My Horse & Me,Wii,4.5,2008,3,20,5640,Sports,Atari,0.27,0.02,0.0,0.03,0.32,,,,
Nanostray 2,Nintendo DS,8.1,2008,3,20,13021,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.05,75,23,7.8,8
Pro Evolution Soccer 2008,Wii,8.6,2008,3,17,1692,Sports,Konami Digital Entertainment,0.09,0.84,0.11,0.15,1.19,83,19,8.4,43
"Go, Diego, Go! Safari Rescue",Nintendo DS,7.0,2008,3,14,8425,Adventure,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,,,,
Bratz: Super Babyz,Nintendo DS,4.0,2008,3,14,6099,Action,THQ,0.26,0.0,0.0,0.02,0.29,50,4,tbd,
Pinball Hall of Fame: The Williams Collection,Wii,8.0,2008,3,14,4106,Misc,System 3 Arcade Software,0.42,0.03,0.0,0.04,0.48,82,16,8.8,36
Kawasaki Quad Bikes,Wii,2.0,2008,4,8,10970,Racing,Data Design Interactive,0.07,0.01,0.0,0.01,0.09,,,tbd,
George of the Jungle and the Search for the Secret,Wii,2.9,2008,4,7,15011,Platform,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02,44,4,,
Kawasaki Jet Ski,Wii,2.0,2008,4,4,15098,Racing,Metro 3D,0.02,0.0,0.0,0.0,0.02,,,0.6,5
Backyard Baseball '09,Nintendo DS,6.0,2008,4,4,9545,Sports,Atari,0.12,0.0,0.0,0.01,0.13,,,tbd,
Lost in Blue 3,Nintendo DS,5.5,2008,4,4,8238,Adventure,Konami Digital Entertainment,0.09,0.02,0.06,0.01,0.17,59,19,tbd,
Opoona,Wii,6.8,2008,4,3,10625,Role-Playing,Tecmo Koei,0.08,0.0,0.01,0.01,0.1,65,33,7.7,14
Fab 5 Soccer,Nintendo DS,5.0,2008,4,23,16079,Sports,Destineer,0.01,0.0,0.0,0.0,0.01,,,tbd,
Let's Ride! Friends Forever,Nintendo DS,2.0,2008,4,3,11864,Adventure,THQ,0.07,0.0,0.0,0.0,0.07,,,,
M&M's Kart Racing,Nintendo DS,3.0,2008,4,2,9734,Racing,Zoo Digital Publishing,0.11,0.0,0.0,0.01,0.12,,,,
Summer Sports: Paradise Island,Wii,4.4,2008,4,29,3677,Sports,Ubisoft,0.49,0.02,0.0,0.04,0.55,46,7,4.6,7
GoPets: Vacation Island,Nintendo DS,6.0,2008,3,28,13959,Simulation,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04,,,tbd,
Furu Furu Park,Wii,3.5,2008,3,27,13185,Misc,Taito,0.05,0.0,0.0,0.0,0.05,43,16,4.8,5
Baroque,Wii,5.4,2008,4,28,11717,Role-Playing,Rising Star Games,0.07,0.0,0.0,0.0,0.08,50,22,8.1,24
MiniCopter: Adventure Flight,Wii,4.0,2008,4,28,13354,Simulation,505 Games,0.04,0.0,0.0,0.0,0.05,,,tbd,
Cory in the House,Nintendo DS,3.0,2008,4,25,9805,Action,Disney Interactive Studios,0.11,0.0,0.0,0.01,0.12,,,9.5,1273
Cocoto Magic Circus,Wii,5.8,2008,3,26,15060,Shooter,Neko Entertainment,0.02,0.0,0.0,0.0,0.02,,,tbd,
Spitfire Heroes: Tales of the Royal Air Force,Nintendo DS,5.5,2008,3,26,13208,Simulation,Destineer,0.05,0.0,0.0,0.0,0.05,49,10,tbd,
Mario Kart Wii,Wii,8.5,2008,4,20,3,Racing,Nintendo,15.85,12.88,3.79,3.31,35.82,82,73,8.3,709
Diary Girl,Nintendo DS,4.5,2008,4,18,16004,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,,tbd,
George of the Jungle and the Search for the Secret,Nintendo DS,5.4,2008,4,18,13138,Platform,Ignition Entertainment,0.05,0.0,0.0,0.0,0.05,44,4,,
Okami,Wii,9.0,2008,4,11,3181,Action,Capcom,0.45,0.1,0.04,0.05,0.64,90,44,8.9,236
Octomania,Wii,7.6,2008,4,25,12320,Puzzle,Midas Interactive Entertainment,0.06,0.0,0.0,0.0,0.06,66,9,tbd,
Target: Terror,Wii,3.5,2008,4,24,12040,Shooter,Konami Digital Entertainment,0.06,0.0,0.0,0.01,0.07,33,19,2.7,16
Championship Pony,Nintendo DS,5.0,2008,4,11,10731,Simulation,"Destination Software, Inc",0.09,0.0,0.0,0.01,0.1,,,tbd,
Major League Baseball 2K8 Fantasy All-Stars,Nintendo DS,5.5,2008,4,23,9750,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,59,8,7,6
Wii Fit,Wii,8.0,2008,5,19,14,Sports,Nintendo,8.94,8.03,3.6,2.15,22.72,80,63,7.7,146
Iron Man,Nintendo DS,6.2,2008,5,5,3874,Action,Sega,0.35,0.12,0.0,0.05,0.52,42,27,6.2,45
Pimp My Ride,Wii,2.2,2008,5,4,10107,Racing,Activision,0.1,0.0,0.0,0.01,0.11,26,4,3.8,8
Myst,Nintendo DS,4.0,2008,5,16,10498,Adventure,Midway Games,0.09,0.0,0.0,0.01,0.1,43,25,3.5,6
The Chronicles of Narnia: Prince Caspian,Nintendo DS,7.0,2008,5,14,7391,Action,Disney Interactive Studios,0.19,0.01,0.0,0.02,0.21,67,6,7,8
Castle of Shikigami III,Wii,7.9,2008,5,9,13551,Shooter,PQube,0.04,0.0,0.0,0.0,0.04,67,9,7.6,9
Speed Racer: The Videogame,Wii,7.0,2008,5,9,4759,Racing,Warner Bros. Interactive Entertainment,0.36,0.02,0.0,0.03,0.41,,,,
Plushees,Nintendo DS,4.0,2008,5,2,16595,Simulation,Destineer,0.01,0.0,0.0,0.0,0.01,,,tbd,
Real Soccer 2008,Nintendo DS,4.5,2008,5,2,13943,Sports,Ubisoft,0.03,0.0,0.0,0.0,0.04,,,tbd,
Corvette Evolution GT,Nintendo DS,4.8,2008,5,2,10480,Racing,Black Bean Games,0.1,0.0,0.0,0.01,0.1,,,tbd,
Emergency Mayhem,Wii,5.0,2008,5,7,15630,Racing,Codemasters,0.02,0.0,0.0,0.0,0.02,40,21,4.3,4
WWII Aces,Wii,4.5,2008,5,6,6057,Simulation,Destineer,0.27,0.0,0.0,0.02,0.29,41,7,5.4,18
Dream Pinball 3D,Nintendo DS,6.5,2008,5,1,14587,Misc,SouthPeak Games,0.03,0.0,0.0,0.0,0.03,54,8,7.6,7
Toy Shop,Nintendo DS,3.0,2008,5,1,14303,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,31,7,5.4,11
Boom Blox,Wii,8.1,2008,5,6,1631,Puzzle,Electronic Arts,0.72,0.38,0.0,0.12,1.23,85,61,8.6,105
Iron Man,Wii,5.0,2008,5,6,3397,Action,Sega,0.31,0.22,0.0,0.06,0.59,42,27,6.2,45
